idx,farm_id,cycle_id,outer_fold,selected_config,actual_harvest_health,severe_event,forecast_harvest_health,phri_day60,pi_1,mu_1,sigma_1,pi_2,mu_2,sigma_2,pi_3,mu_3,sigma_3
436,FARM_06,FARM_06_C037,2,H32_K3_D10,0.8600704669952393,0,0.8863398432731628,0.005028784531200743,0.9442014694213867,0.887855052947998,0.029671482741832733,0.04373396188020706,0.8599880337715149,0.050965916365385056,0.012064631097018719,0.8632742762565613,0.06577985733747482
437,FARM_06,FARM_06_C038,2,H32_K3_D10,0.8562061786651611,0,0.8429568409919739,0.046543729689336615,0.941941499710083,0.8432356715202332,0.03207826614379883,0.0465397872030735,0.838764488697052,0.05247368663549423,0.01151877362281084,0.837090015411377,0.07631527632474899
438,FARM_06,FARM_06_C039,2,H32_K3_D10,0.8218398094177246,0,0.840417742729187,0.05527744845848173,0.942389965057373,0.8407573103904724,0.032289136201143265,0.046438537538051605,0.8351900577545166,0.05389687046408653,0.011171471327543259,0.8335082530975342,0.07818613201379776
439,FARM_06,FARM_06_C040,2,H32_K3_D10,0.8192752599716187,0,0.8416080474853516,0.055335597157733445,0.9421180486679077,0.841719925403595,0.03323282301425934,0.046583015471696854,0.8411359786987305,0.052301425486803055,0.011298819445073605,0.8342346549034119,0.07593628019094467
440,FARM_06,FARM_06_C041,2,H32_K3_D10,0.8467150330543518,0,0.8342934846878052,0.08658299935267394,0.940634548664093,0.8342766761779785,0.033938728272914886,0.047942981123924255,0.8364948630332947,0.053135912865400314,0.01142247673124075,0.8264397382736206,0.07776074856519699
441,FARM_06,FARM_06_C042,2,H32_K3_D10,0.7788978815078735,1,0.8336641192436218,0.08273583135382795,0.9427794218063354,0.8338245749473572,0.03281061723828316,0.04671133682131767,0.833064079284668,0.053795237094163895,0.010509294457733631,0.8219295740127563,0.07962081581354141
442,FARM_06,FARM_06_C043,2,H32_K3_D10,0.8738722205162048,0,0.8319596648216248,0.09067856957309532,0.9429693222045898,0.8319104909896851,0.03283802419900894,0.04631119966506958,0.834039032459259,0.054505202919244766,0.010719453915953636,0.8273034691810608,0.08092395961284637
443,FARM_06,FARM_06_C044,2,H32_K3_D10,0.8731947541236877,0,0.8310184478759766,0.1035488318788887,0.9424880146980286,0.8308828473091125,0.03420961648225784,0.04666530713438988,0.8348489999771118,0.053890909999608994,0.010846685618162155,0.8263171315193176,0.08005367964506149
444,FARM_06,FARM_06_C045,2,H32_K3_D10,0.8591138124465942,0,0.8107481598854065,0.25459232235499624,0.9389087557792664,0.8100713491439819,0.03535990044474602,0.04890894144773483,0.8199860453605652,0.05714558809995651,0.012182283215224743,0.8258242011070251,0.08953068405389786
445,FARM_06,FARM_06_C046,2,H32_K3_D10,0.8132972717285156,0,0.8411798477172852,0.05382722322037555,0.9434418082237244,0.8414193987846375,0.032574284821748734,0.04577697068452835,0.8378838300704956,0.053322240710258484,0.010781234130263329,0.8342150449752808,0.07763668894767761
446,FARM_06,FARM_06_C047,2,H32_K3_D10,0.8096522092819214,0,0.8380250930786133,0.06478847149050646,0.943827211856842,0.8381999731063843,0.03264378011226654,0.04566352814435959,0.8361729383468628,0.05483464524149895,0.010509233921766281,0.8303694128990173,0.08037562668323517
447,FARM_06,FARM_06_C048,2,H32_K3_D10,0.8326682448387146,0,0.8073012232780457,0.28842476790881794,0.9396847486495972,0.8063433170318604,0.03580908104777336,0.0491512306034565,0.8237035274505615,0.05493530258536339,0.011164011433720589,0.8157212138175964,0.08502281457185745
448,FARM_06,FARM_06_C049,2,H32_K3_D10,0.8549710512161255,0,0.8190842866897583,0.1792135687536782,0.941189169883728,0.8186820149421692,0.03441966325044632,0.04811735078692436,0.8279706835746765,0.054787877947092056,0.010693468153476715,0.8145055174827576,0.08270782232284546
449,FARM_06,FARM_06_C050,2,H32_K3_D10,0.8963284492492676,0,0.8162418007850647,0.19575357153572848,0.9412306547164917,0.8156886100769043,0.03351924195885658,0.04763201251626015,0.8252586126327515,0.05555310100317001,0.011137341149151325,0.8244310021400452,0.08669058978557587
450,FARM_06,FARM_06_C051,2,H32_K3_D10,0.837253987789154,0,0.837864875793457,0.06707109821483062,0.9416723847389221,0.838115394115448,0.03302203491330147,0.04709397628903389,0.8351207971572876,0.05215547978878021,0.01123358029872179,0.8283756971359253,0.07679791003465652
451,FARM_06,FARM_06_C052,2,H32_K3_D10,0.8216648697853088,0,0.8503833413124084,0.03001421325745518,0.9422519207000732,0.8508009314537048,0.03212003409862518,0.04613107815384865,0.8438343405723572,0.05141058191657066,0.011616985313594341,0.8425152897834778,0.07375852763652802
452,FARM_06,FARM_06_C053,2,H32_K3_D10,0.8615239262580872,0,0.8650999665260315,0.010954243456817895,0.9440199732780457,0.8659580945968628,0.03034132719039917,0.04436831921339035,0.8498117327690125,0.05107513442635536,0.011611724272370338,0.8537519574165344,0.07184536010026932
453,FARM_06,FARM_06_C054,2,H32_K3_D10,0.8429862856864929,0,0.8490586876869202,0.03069598548878993,0.9421518445014954,0.8496033549308777,0.03142976015806198,0.046302564442157745,0.8403701186180115,0.05182458460330963,0.011545548215508461,0.8394567966461182,0.07506392151117325
454,FARM_06,FARM_06_C055,2,H32_K3_D10,0.910861074924469,0,0.863532304763794,0.01211671281900328,0.9445937871932983,0.8643594980239868,0.030474521219730377,0.04436561092734337,0.8497288227081299,0.05185003578662872,0.01104067824780941,0.8482257127761841,0.07235230505466461
455,FARM_06,FARM_06_C056,2,H32_K3_D10,0.8443188667297363,0,0.8421723246574402,0.04620997473168878,0.9421062469482422,0.8425269722938538,0.031447090208530426,0.046632319688797,0.8366672396659851,0.05307723209261894,0.011261474341154099,0.8352988958358765,0.07772380113601685
456,FARM_06,FARM_06_C057,2,H32_K3_D10,0.8521329760551453,0,0.8352107405662537,0.0775349153093072,0.9407477378845215,0.835026204586029,0.033073000609874725,0.04783891886472702,0.8387986421585083,0.05239774286746979,0.011413286440074444,0.8353907465934753,0.07898622751235962
457,FARM_06,FARM_06_C058,2,H32_K3_D10,0.8620266318321228,0,0.8287377953529358,0.1063293993570503,0.9414763450622559,0.8286197185516357,0.03272737190127373,0.04744754359126091,0.8314507603645325,0.05467141047120094,0.011076186783611774,0.8271459341049194,0.08148214221000671
458,FARM_06,FARM_06_C059,2,H32_K3_D10,0.8819824457168579,0,0.8584060668945312,0.016652710468420748,0.9431262612342834,0.8591590523719788,0.03077828139066696,0.045363180339336395,0.8456878066062927,0.051730524748563766,0.01151062548160553,0.8468291163444519,0.0727139338850975
459,FARM_06,FARM_06_C060,2,H32_K3_D10,0.8569985032081604,0,0.8689053058624268,0.010328013974233278,0.9422939419746399,0.8701929450035095,0.030025269836187363,0.045479096472263336,0.8465940952301025,0.05209537222981453,0.012226867489516735,0.8526662588119507,0.07173222303390503
460,FARM_06,FARM_06_C061,2,H32_K3_D10,0.8644739985466003,0,0.8482890129089355,0.035706528885598186,0.9426765441894531,0.8487364649772644,0.03248259425163269,0.046163830906152725,0.8420799970626831,0.053032442927360535,0.011159625835716724,0.8361825942993164,0.0754660815000534
461,FARM_06,FARM_06_C062,2,H32_K3_D10,0.8653765916824341,0,0.8411523103713989,0.05461420667501938,0.9428850412368774,0.8415189981460571,0.032632458955049515,0.04613862186670303,0.8357991576194763,0.053950339555740356,0.010976238176226616,0.8321647644042969,0.07823073118925095
462,FARM_06,FARM_06_C063,2,H32_K3_D10,0.830289363861084,0,0.8338438272476196,0.07893189765295033,0.9421899318695068,0.8340263366699219,0.032248616218566895,0.046645741909742355,0.831230103969574,0.053898487240076065,0.011164426803588867,0.8293522596359253,0.08024991303682327
463,FARM_06,FARM_06_C064,2,H32_K3_D10,0.8436323404312134,0,0.8440815806388855,0.042291991539184,0.9436241388320923,0.8444992899894714,0.031664181500673294,0.04535626992583275,0.8369269371032715,0.053779635578393936,0.011019570752978325,0.8377668261528015,0.07832595705986023
464,FARM_06,FARM_06_C065,2,H32_K3_D10,0.839823842048645,0,0.8349800109863281,0.0808215580651478,0.9426608681678772,0.8350093364715576,0.033432431519031525,0.046339649707078934,0.8351883292198181,0.05430062487721443,0.01099945418536663,0.8315891623497009,0.079553984105587
465,FARM_06,FARM_06_C066,2,H32_K3_D10,0.8552220463752747,0,0.8212476968765259,0.1670645697794492,0.9417822360992432,0.820805549621582,0.03491595387458801,0.04759320989251137,0.8305290937423706,0.054957326501607895,0.010624639689922333,0.8188591599464417,0.08210469782352448
466,FARM_06,FARM_06_C067,2,H32_K3_D10,0.8061540722846985,0,0.8282275795936584,0.11727899491575798,0.9426651000976562,0.8281729817390442,0.034025367349386215,0.04689294099807739,0.8315764665603638,0.055252574384212494,0.010441969148814678,0.8181109428405762,0.0817786157131195
467,FARM_06,FARM_06_C068,2,H32_K3_D10,0.8625973463058472,0,0.8199383020401001,0.17151715091962205,0.9410070180892944,0.8195827603340149,0.03421405330300331,0.047863926738500595,0.8269248604774475,0.05412896350026131,0.011129085905849934,0.8199474215507507,0.08204838633537292
468,FARM_06,FARM_06_C069,2,H32_K3_D10,0.836616039276123,0,0.8412811160087585,0.053092033938551976,0.9433491826057434,0.8415462374687195,0.03253242000937462,0.045940101146698,0.838140070438385,0.05222595855593681,0.010710814036428928,0.8313990831375122,0.07635856419801712
469,FARM_06,FARM_06_C070,2,H32_K3_D10,0.8599007725715637,0,0.8311077952384949,0.1028616961835337,0.9425238370895386,0.8310444355010986,0.03420315310359001,0.04683324322104454,0.8343720436096191,0.05330461636185646,0.010642929002642632,0.8223592042922974,0.07856805622577667
470,FARM_06,FARM_06_C071,2,H32_K3_D10,0.8592974543571472,0,0.854545533657074,0.021784736658509888,0.9440908432006836,0.8552330136299133,0.03121894970536232,0.04497063159942627,0.8436453938484192,0.05223263427615166,0.010938478633761406,0.8400276899337769,0.07429923862218857
471,FARM_06,FARM_06_C072,2,H32_K3_D10,0.8276234865188599,0,0.817623496055603,0.18622976800226712,0.9394885897636414,0.8170760869979858,0.03369789198040962,0.04873223602771759,0.8254642486572266,0.05486402288079262,0.01177914347499609,0.8288467526435852,0.08498764783143997
472,FARM_06,FARM_06_C073,2,H32_K3_D10,0.9009349942207336,0,0.842911958694458,0.04530863377270452,0.9421203136444092,0.8434213399887085,0.03156471252441406,0.04651707038283348,0.8345187306404114,0.05400858819484711,0.011362730525434017,0.8350304961204529,0.07869957387447357
473,FARM_06,FARM_06_C074,2,H32_K3_D10,0.8507725596427917,0,0.8728837370872498,0.007700793955379507,0.9438287019729614,0.8740420341491699,0.02988169714808464,0.04426249489188194,0.8525850176811218,0.05064920708537102,0.011908851563930511,0.8565244674682617,0.06924281269311905
474,FARM_06,FARM_06_C075,2,H32_K3_D10,0.8477156758308411,0,0.8446217179298401,0.041966802820818334,0.9422305822372437,0.8449470400810242,0.03197279945015907,0.04620222747325897,0.8391796946525574,0.05283122509717941,0.011567243374884129,0.8398548364639282,0.07706572115421295
475,FARM_06,FARM_06_C076,2,H32_K3_D10,0.8371164202690125,0,0.8293972611427307,0.10341079036048693,0.9414771795272827,0.8291313052177429,0.032878320664167404,0.04746920242905617,0.8344298005104065,0.052596818655729294,0.011053557507693768,0.8304459452629089,0.08032568544149399
476,FARM_06,FARM_06_C077,2,H32_K3_D10,0.845059871673584,0,0.835983395576477,0.07203641594733799,0.9416782259941101,0.836103081703186,0.032529570162296295,0.0469408854842186,0.8340760469436646,0.0546845979988575,0.011380884796380997,0.8339511752128601,0.08014754951000214
477,FARM_06,FARM_06_C078,2,H32_K3_D10,0.8433392643928528,0,0.8390147686004639,0.06062919941011542,0.9405207633972168,0.8391734957695007,0.032485853880643845,0.047525107860565186,0.8357304930686951,0.05279964581131935,0.011954087764024734,0.8395835757255554,0.07916297018527985
478,FARM_06,FARM_06_C079,2,H32_K3_D10,0.876325249671936,0,0.8281516432762146,0.12156794803244202,0.9394396543502808,0.8278153538703918,0.03461645916104317,0.04891039803624153,0.8351919651031494,0.05309215188026428,0.011649958789348602,0.8257133960723877,0.07858223468065262
479,FARM_06,FARM_06_C080,2,H32_K3_D10,0.8546803593635559,0,0.8310946226119995,0.11323362349800334,0.9386482238769531,0.8307744860649109,0.03581737354397774,0.049283817410469055,0.8377475142478943,0.0530453696846962,0.012067905627191067,0.8288239240646362,0.07739856839179993
480,FARM_07,FARM_07_C001,3,H64_K2_D10,0.8502645492553711,0,0.8436554074287415,0.05246148336426292,0.005193703342229128,0.5887181162834167,0.49013495445251465,0.9948063492774963,0.8449863791465759,0.03542250767350197,,,
481,FARM_07,FARM_07_C002,3,H64_K2_D10,0.8282326459884644,0,0.8488280773162842,0.041085697879449365,0.005306595470756292,0.5936021208763123,0.4459749758243561,0.9946934580802917,0.8501896858215332,0.035841550678014755,,,
482,FARM_07,FARM_07_C003,3,H64_K2_D10,0.858467698097229,0,0.8401552438735962,0.05935507404939015,0.005244566593319178,0.586803138256073,0.48307564854621887,0.9947553873062134,0.8414910435676575,0.03464875370264053,,,
483,FARM_07,FARM_07_C004,3,H64_K2_D10,0.8785600066184998,0,0.9084375500679016,0.0028610612589331143,0.004355885554105043,0.6445147395133972,0.3750200867652893,0.9956440925598145,0.9095922112464905,0.03125065192580223,,,
484,FARM_07,FARM_07_C005,3,H64_K2_D10,0.79774010181427,0,0.8494802117347717,0.02723457756616221,0.005345645360648632,0.603306233882904,0.4373788833618164,0.9946542978286743,0.8508032560348511,0.03247654065489769,,,
485,FARM_07,FARM_07_C006,3,H64_K2_D10,0.8322142958641052,0,0.8734438419342041,0.0060505449687972505,0.004854797385632992,0.6231365203857422,0.4250091314315796,0.9951451420783997,0.8746650218963623,0.03197742626070976,,,
486,FARM_07,FARM_07_C007,3,H64_K2_D10,0.8195810914039612,0,0.8358206152915955,0.07244175564464951,0.005327738355845213,0.5900517106056213,0.4484443962574005,0.9946722388267517,0.83713698387146,0.03419298678636551,,,
487,FARM_07,FARM_07_C008,3,H64_K2_D10,0.8361110091209412,0,0.8530703783035278,0.021756794090632397,0.005224633030593395,0.6144735813140869,0.4379659593105316,0.9947752952575684,0.8543235659599304,0.03250623494386673,,,
488,FARM_07,FARM_07_C009,3,H64_K2_D10,0.9032188057899475,0,0.8484745621681213,0.03531671389936125,0.005189564079046249,0.5948955416679382,0.43810978531837463,0.9948104619979858,0.8497973680496216,0.03418692946434021,,,
489,FARM_07,FARM_07_C010,3,H64_K2_D10,0.8933566212654114,0,0.8880936503410339,0.0036506337150025237,0.005129089578986168,0.6443756222724915,0.3712693750858307,0.9948709011077881,0.8893501162528992,0.030154943466186523,,,
490,FARM_07,FARM_07_C011,3,H64_K2_D10,0.8842881321907043,0,0.873727560043335,0.006332028035001632,0.004781099036335945,0.6102680563926697,0.4127386212348938,0.9952189326286316,0.8749932050704956,0.03242119401693344,,,
491,FARM_07,FARM_07_C012,3,H64_K2_D10,0.899939239025116,0,0.8762703537940979,0.005602975804682585,0.0049347965978085995,0.621679425239563,0.3984486758708954,0.9950652718544006,0.8775328993797302,0.03221724182367325,,,
492,FARM_07,FARM_07_C013,3,H64_K2_D10,0.8427445292472839,0,0.8660827875137329,0.007333991434028164,0.005269920919090509,0.6255037784576416,0.3984866738319397,0.9947299957275391,0.8673573732376099,0.030390162020921707,,,
493,FARM_07,FARM_07_C014,3,H64_K2_D10,0.8751887083053589,0,0.8571608662605286,0.015439445061744841,0.0053519378416240215,0.6210333704948425,0.41017067432403564,0.9946480393409729,0.8584313988685608,0.03187156468629837,,,
494,FARM_07,FARM_07_C015,3,H64_K2_D10,0.9171102643013,0,0.8975695967674255,0.0032579199881850184,0.00496593676507473,0.6536787152290344,0.36041060090065,0.9950340986251831,0.8987867832183838,0.02924380451440811,,,
495,FARM_07,FARM_07_C016,3,H64_K2_D10,0.865130603313446,0,0.879023551940918,0.004332420861881682,0.00491344416514039,0.6323009133338928,0.39641711115837097,0.9950866103172302,0.8802417516708374,0.03072359412908554,,,
496,FARM_07,FARM_07_C017,3,H64_K2_D10,0.864239513874054,0,0.856147825717926,0.014707933644388866,0.0055991280823946,0.6265199780464172,0.40391358733177185,0.9944009184837341,0.857440710067749,0.031031858175992966,,,
497,FARM_07,FARM_07_C018,3,H64_K2_D10,0.8749372363090515,0,0.8856142163276672,0.0036765592784507115,0.004991845227777958,0.6366710066795349,0.39282944798469543,0.995008111000061,0.8868631720542908,0.030185721814632416,,,
498,FARM_07,FARM_07_C019,3,H64_K2_D10,0.846844494342804,0,0.8828607201576233,0.0038994725335893933,0.004674841184169054,0.6291714310646057,0.4041571319103241,0.9953250885009766,0.8840523362159729,0.03111879900097847,,,
499,FARM_07,FARM_07_C020,3,H64_K2_D10,0.8242300152778625,0,0.8766486644744873,0.0055660151257152235,0.00468713091686368,0.6136264204978943,0.41431984305381775,0.9953128099441528,0.8778873085975647,0.032526884227991104,,,
500,FARM_07,FARM_07_C021,3,H64_K2_D10,0.83379727602005,0,0.8389495611190796,0.06275549622404861,0.005253186449408531,0.594260036945343,0.47525346279144287,0.994746744632721,0.8402418494224548,0.03450566157698631,,,
501,FARM_07,FARM_07_C022,3,H64_K2_D10,0.8423622846603394,0,0.8186655640602112,0.17713697941187972,0.0054998029954731464,0.56916743516922,0.4906531870365143,0.9945001602172852,0.8200453519821167,0.03582374006509781,,,
502,FARM_07,FARM_07_C023,3,H64_K2_D10,0.851016640663147,0,0.8417384624481201,0.05397301818152639,0.00520543335005641,0.5910889506340027,0.48334652185440063,0.9947945475578308,0.8430500626564026,0.03455633670091629,,,
503,FARM_07,FARM_07_C024,3,H64_K2_D10,0.808743417263031,0,0.845952033996582,0.037910606908260945,0.005257115699350834,0.5910040140151978,0.44757139682769775,0.9947428703308105,0.8472994565963745,0.033463478088378906,,,
504,FARM_07,FARM_07_C025,3,H64_K2_D10,0.7875205874443054,0,0.804869532585144,0.2940352696349007,0.005946067161858082,0.5742319822311401,0.48841530084609985,0.9940539002418518,0.80624920129776,0.0360620878636837,,,
505,FARM_07,FARM_07_C026,3,H64_K2_D10,0.8908976912498474,0,0.8635113835334778,0.01407056953417891,0.004780759569257498,0.5950402021408081,0.44853758811950684,0.9952191710472107,0.8648011088371277,0.03416525572538376,,,
506,FARM_07,FARM_07_C027,3,H64_K2_D10,0.7999292016029358,0,0.8364693522453308,0.062430529257372594,0.005667025223374367,0.5967488884925842,0.446503609418869,0.994333028793335,0.8378355503082275,0.032850757241249084,,,
507,FARM_07,FARM_07_C028,3,H64_K2_D10,0.8294811248779297,0,0.8320723176002502,0.09155672337507405,0.005334459710866213,0.5871882438659668,0.47868117690086365,0.9946655035018921,0.8333856463432312,0.03474213927984238,,,
508,FARM_07,FARM_07_C029,3,H64_K2_D10,0.8374853134155273,0,0.8569269776344299,0.02113074513470621,0.004928593058139086,0.5994726419448853,0.45489823818206787,0.9950714111328125,0.8582021594047546,0.03419096767902374,,,
509,FARM_07,FARM_07_C030,3,H64_K2_D10,0.8673935532569885,0,0.8740224838256836,0.005595263791581543,0.004952273331582546,0.6246556639671326,0.40252289175987244,0.9950478076934814,0.8752634525299072,0.03141701966524124,,,
510,FARM_07,FARM_07_C031,3,H64_K2_D10,0.8331786394119263,0,0.8566324710845947,0.016022175321308247,0.0051468960009515285,0.6070696711540222,0.4327815771102905,0.9948530793190002,0.8579236268997192,0.03195523843169212,,,
511,FARM_07,FARM_07_C032,3,H64_K2_D10,0.8206862807273865,0,0.8517820835113525,0.016245694935254067,0.006576137617230415,0.6362370848655701,0.3922506272792816,0.9934238195419312,0.8532089591026306,0.029586173593997955,,,
512,FARM_07,FARM_07_C033,3,H64_K2_D10,0.8620606660842896,0,0.8837980628013611,0.004164580428300004,0.005071289371699095,0.6414257884025574,0.3766935467720032,0.9949287176132202,0.8850334286689758,0.03148297220468521,,,
513,FARM_07,FARM_07_C034,3,H64_K2_D10,0.85355544090271,0,0.8812924027442932,0.004067004434689469,0.0047666169703006744,0.6314376592636108,0.395821213722229,0.9952333569526672,0.8824891448020935,0.03095293417572975,,,
514,FARM_07,FARM_07_C035,3,H64_K2_D10,0.8870012760162354,0,0.8490374088287354,0.0249698044141491,0.005467455368489027,0.6148195266723633,0.420145183801651,0.994532585144043,0.8503249883651733,0.03154335543513298,,,
515,FARM_07,FARM_07_C036,3,H64_K2_D10,0.8310419917106628,0,0.88152676820755,0.004095843741158235,0.0052864463068544865,0.6410293579101562,0.36946114897727966,0.9947134852409363,0.8828049898147583,0.029937781393527985,,,
516,FARM_07,FARM_07_C037,3,H64_K2_D10,0.8789840936660767,0,0.8385336995124817,0.054741863158698854,0.00547619117423892,0.6065751910209656,0.44125980138778687,0.9945237636566162,0.8398109674453735,0.03269198536872864,,,
517,FARM_07,FARM_07_C038,3,H64_K2_D10,0.8788697123527527,0,0.8704463243484497,0.007146714252401485,0.0053400942124426365,0.6246628165245056,0.3976424038410187,0.994659960269928,0.8717657923698425,0.031791359186172485,,,
518,FARM_07,FARM_07_C039,3,H64_K2_D10,0.8101422786712646,0,0.8691558837890625,0.007408939522847066,0.005031011067330837,0.619914174079895,0.41714105010032654,0.9949689507484436,0.8704161643981934,0.0317816436290741,,,
519,FARM_07,FARM_07_C040,3,H64_K2_D10,0.8518244028091431,0,0.8289952874183655,0.10335661169465138,0.005496243014931679,0.5875130891799927,0.4569252133369446,0.9945037364959717,0.8303298354148865,0.034250132739543915,,,
520,FARM_07,FARM_07_C041,3,H64_K2_D10,0.8416103720664978,0,0.8450755476951599,0.03795855940504959,0.005449576769024134,0.60023432970047,0.4316037893295288,0.9945504069328308,0.8464171290397644,0.03296278044581413,,,
521,FARM_07,FARM_07_C042,3,H64_K2_D10,0.8701346516609192,0,0.8045658469200134,0.2978680193357133,0.005803985521197319,0.5735183358192444,0.4976638853549957,0.9941959381103516,0.8059147596359253,0.036204393953084946,,,
522,FARM_07,FARM_07_C043,3,H64_K2_D10,0.8582789897918701,0,0.8186957836151123,0.1856084466112166,0.005585986189544201,0.5832151770591736,0.4937118589878082,0.9944139719009399,0.8200186491012573,0.03708977997303009,,,
523,FARM_07,FARM_07_C044,3,H64_K2_D10,0.8503994345664978,0,0.8731968402862549,0.00819327935484669,0.004925846587866545,0.6049491167068481,0.44901397824287415,0.9950740933418274,0.8745247721672058,0.03416333720088005,,,
524,FARM_07,FARM_07_C045,3,H64_K2_D10,0.8175727725028992,0,0.8589982390403748,0.0155653003796986,0.005008521024137735,0.6052972078323364,0.44293805956840515,0.9949914813041687,0.8602752685546875,0.032844241708517075,,,
525,FARM_07,FARM_07_C046,3,H64_K2_D10,0.8325620889663696,0,0.8842835426330566,0.004035361484771915,0.004603477194905281,0.6207664608955383,0.402692973613739,0.9953965544700623,0.8855022192001343,0.032053008675575256,,,
526,FARM_07,FARM_07_C047,3,H64_K2_D10,0.8437798619270325,0,0.8395392298698425,0.06938026872452255,0.005168540868908167,0.5719814300537109,0.48263874650001526,0.9948315024375916,0.8409292101860046,0.036194149404764175,,,
527,FARM_07,FARM_07_C048,3,H64_K2_D10,0.8852812647819519,0,0.8490420579910278,0.04002010326149401,0.005065856501460075,0.5849888324737549,0.4646695554256439,0.9949341416358948,0.8503865003585815,0.03572484850883484,,,
528,FARM_07,FARM_07_C049,3,H64_K2_D10,0.8106898665428162,0,0.8165526390075684,0.18307039318738627,0.005820037331432104,0.5877599716186523,0.48383036255836487,0.9941799640655518,0.8178920149803162,0.034354373812675476,,,
529,FARM_07,FARM_07_C050,3,H64_K2_D10,0.8083896040916443,0,0.8862763047218323,0.0037840715275420014,0.004748914390802383,0.62864750623703,0.3999498188495636,0.9952510595321655,0.8875055909156799,0.03155752643942833,,,
530,FARM_07,FARM_07_C051,3,H64_K2_D10,0.8945792317390442,0,0.7876936197280884,0.4727002506341964,0.00664891954511404,0.5684847831726074,0.48578745126724243,0.99335116147995,0.7891607880592346,0.03727797791361809,,,
531,FARM_07,FARM_07_C052,3,H64_K2_D10,0.8565186262130737,0,0.8585277795791626,0.020790021941233732,0.005043833050876856,0.6005098819732666,0.43102195858955383,0.9949561953544617,0.8598357439041138,0.03479732573032379,,,
532,FARM_07,FARM_07_C053,3,H64_K2_D10,0.9036784768104553,0,0.8469939827919006,0.028913954150248045,0.005790625233203173,0.603813886642456,0.4070609211921692,0.9942094087600708,0.8484103083610535,0.03164105862379074,,,
533,FARM_07,FARM_07_C054,3,H64_K2_D10,0.8883858919143677,0,0.8535434007644653,0.017658917245379102,0.005389154888689518,0.6129969954490662,0.41436830163002014,0.9946109056472778,0.854846715927124,0.031178921461105347,,,
534,FARM_07,FARM_07_C055,3,H64_K2_D10,0.8831781148910522,0,0.8918813467025757,0.0033324288813015614,0.004770423285663128,0.6378539204597473,0.38326048851013184,0.9952296018600464,0.8930989503860474,0.030419111251831055,,,
535,FARM_07,FARM_07_C056,3,H64_K2_D10,0.8815805315971375,0,0.8667781352996826,0.006510927535664894,0.005737896077334881,0.6388829350471497,0.37632712721824646,0.9942620992660522,0.8680933117866516,0.02943751960992813,,,
536,FARM_07,FARM_07_C057,3,H64_K2_D10,0.8908265829086304,0,0.8833381533622742,0.004218376998884205,0.005258527118712664,0.6409458518028259,0.37223273515701294,0.9947414398193359,0.8846195936203003,0.031072985380887985,,,
537,FARM_07,FARM_07_C058,3,H64_K2_D10,0.8919268846511841,0,0.8723516464233398,0.005525781609994061,0.004955431446433067,0.6241524815559387,0.4011405110359192,0.9950445890426636,0.8735876679420471,0.03070899099111557,,,
538,FARM_07,FARM_07_C059,3,H64_K2_D10,0.9030332565307617,0,0.8681484460830688,0.006664095606734326,0.005105089396238327,0.6245101690292358,0.39181527495384216,0.9948949217796326,0.8693985939025879,0.030535761266946793,,,
539,FARM_07,FARM_07_C060,3,H64_K2_D10,0.8532105088233948,0,0.8113495707511902,0.23675082737318906,0.005916754249483347,0.5856632590293884,0.47209402918815613,0.9940832257270813,0.8126928806304932,0.036149099469184875,,,
540,FARM_07,FARM_07_C061,3,H64_K2_D10,0.8660237789154053,0,0.8500494956970215,0.02940235222838072,0.005064583383500576,0.5982704758644104,0.4452829957008362,0.9949354529380798,0.8513311147689819,0.03342263400554657,,,
541,FARM_07,FARM_07_C062,3,H64_K2_D10,0.8464593291282654,0,0.8467445969581604,0.03323475287896884,0.005308954045176506,0.6031811833381653,0.44825562834739685,0.9946910738945007,0.8480445146560669,0.032705627381801605,,,
542,FARM_07,FARM_07_C063,3,H64_K2_D10,0.8646253943443298,0,0.8396258354187012,0.055184424202376826,0.005739097483456135,0.6018983721733093,0.45746955275535583,0.9942609071731567,0.8409980535507202,0.033476706594228745,,,
543,FARM_07,FARM_07_C064,3,H64_K2_D10,0.8186441659927368,0,0.8515562415122986,0.0262249307659849,0.005273744463920593,0.6064402461051941,0.44149354100227356,0.9947262406349182,0.8528558015823364,0.03322482854127884,,,
544,FARM_07,FARM_07_C065,3,H64_K2_D10,0.8594359755516052,0,0.8416165709495544,0.05722545792241074,0.005068294238299131,0.5801955461502075,0.4690471589565277,0.9949316382408142,0.842948317527771,0.035152971744537354,,,
545,FARM_07,FARM_07_C066,3,H64_K2_D10,0.8302192091941833,0,0.820052444934845,0.17659356764227674,0.005410296376794577,0.5610391497612,0.4960048496723175,0.9945896863937378,0.8214614391326904,0.03725405037403107,,,
546,FARM_07,FARM_07_C067,3,H64_K2_D10,0.8326919078826904,0,0.8602672815322876,0.016115477286230407,0.004899745341390371,0.6019459366798401,0.45388054847717285,0.9951003193855286,0.8615391850471497,0.03369508683681488,,,
547,FARM_07,FARM_07_C068,3,H64_K2_D10,0.8382757902145386,0,0.8414414525032043,0.05138846923397612,0.005247403401881456,0.5896044373512268,0.46434804797172546,0.9947525262832642,0.842769980430603,0.033847078680992126,,,
548,FARM_07,FARM_07_C069,3,H64_K2_D10,0.8257397413253784,0,0.8545349836349487,0.028466496403731535,0.004901764448732138,0.5890176296234131,0.4623068571090698,0.9950981736183167,0.8558429479598999,0.035490263253450394,,,
