farm_id,cycle_id,cumulative_stress,peak_stress,low_do_days,high_pathogen_days,management_quality,stocking_intensity,survival_rate,growth_index,harvest_health,severe_event
FARM_05,FARM_05_C030,0.16586049777705944,0.5074312534479708,7,0,0.55,0.9318181818181818,0.7983623663632822,0.8753872225449281,0.8276318117123076,0
FARM_05,FARM_05_C031,0.16336491441021664,0.5224223330166267,8,3,0.55,0.9318181818181818,0.7907986189369299,0.8796901246955305,0.8245773911251981,0
FARM_05,FARM_05_C032,0.17289862707504444,0.5646601100990243,8,1,0.55,0.9318181818181818,0.8524053387278606,0.8586512335029809,0.8547787787424064,0
FARM_05,FARM_05_C033,0.15935737436601058,0.6647109329549964,4,2,0.55,0.9318181818181818,0.790889323356258,0.8972943936335388,0.8313232500616247,0
FARM_05,FARM_05_C034,0.15966296190681276,0.6650116947783378,3,4,0.55,0.9318181818181818,0.8379283376359726,0.9209734136441216,0.8694854665190692,0
FARM_05,FARM_05_C035,0.1705654913044044,0.5782754853149467,3,3,0.55,0.9318181818181818,0.832244776727283,0.8705224527057593,0.8467902935991041,0
FARM_05,FARM_05_C036,0.1758316643303881,0.6652614513281738,12,4,0.55,0.9318181818181818,0.7322279873243988,0.874421868693932,0.7862616622448214,1
FARM_05,FARM_05_C037,0.14703961343567595,0.504337629051083,5,0,0.55,0.9318181818181818,0.8976667661804013,0.9017285611744119,0.8992102482781255,0
FARM_05,FARM_05_C038,0.17736868522987426,0.6273452165182188,9,2,0.55,0.9318181818181818,0.7626235752814546,0.9061238715110863,0.8171536878487147,0
FARM_05,FARM_05_C039,0.18563547741568714,0.6452294673275154,14,3,0.55,0.9318181818181818,0.7637428996116402,0.8795161534006972,0.8077367360514819,0
FARM_05,FARM_05_C040,0.17691180734046844,0.5000056400107045,9,0,0.55,0.9318181818181818,0.8288706901827789,0.8232061262192514,0.8267181558766384,0
FARM_05,FARM_05_C041,0.16906344885749755,0.5699818455172401,11,2,0.55,0.9318181818181818,0.8015629782009738,0.9128589947563941,0.8438554644920335,0
FARM_05,FARM_05_C042,0.20101642448442872,0.7397953190098866,18,2,0.55,0.9318181818181818,0.7831094291567234,0.8763056170979137,0.8185239805743758,0
FARM_05,FARM_05_C043,0.22674876254384493,0.5776310182943822,20,1,0.55,0.9318181818181818,0.7009419006799318,0.8470106002225937,0.7564480065061433,1
FARM_05,FARM_05_C044,0.20520540043206184,0.7074671608227829,19,3,0.55,0.9318181818181818,0.7870053777998481,0.8390453308630413,0.8067805599638616,0
FARM_05,FARM_05_C045,0.1999502014696856,0.6358620669118228,10,3,0.55,0.9318181818181818,0.8074027577942952,0.8880890218153547,0.8380635381222978,0
FARM_05,FARM_05_C046,0.21274142716341501,0.6507906240868513,17,1,0.55,0.9318181818181818,0.7547988248255534,0.884194049228871,0.803969010098814,0
FARM_05,FARM_05_C047,0.21946532736352722,0.7080476979824436,13,5,0.55,0.9318181818181818,0.7850934685852098,0.865273478837501,0.8155618724810805,0
FARM_05,FARM_05_C048,0.2083945838403376,0.600473124528997,15,2,0.55,0.9318181818181818,0.7587124281798604,0.8971827215043258,0.8113311396431573,0
FARM_05,FARM_05_C049,0.17720428287347953,0.547039709184435,9,2,0.55,0.9318181818181818,0.829305116325053,0.8241491440375339,0.8273458468557958,0
FARM_05,FARM_05_C050,0.19471679174007386,0.6470347684598037,9,1,0.55,0.9318181818181818,0.8078726685706582,0.8688856415079185,0.8310575982868171,0
FARM_05,FARM_05_C051,0.18105432987948353,0.541184826931182,9,3,0.55,0.9318181818181818,0.8551294454588179,0.9060494605875445,0.8744790512077341,0
FARM_05,FARM_05_C052,0.1841494753817387,0.5101392572115067,7,2,0.55,0.9318181818181818,0.8370655199720356,0.90143251166432,0.8615249768151036,0
FARM_05,FARM_05_C053,0.18858655956054107,0.5574485297014433,6,7,0.55,0.9318181818181818,0.8252844302599512,0.8857940405588244,0.8482780821735231,0
FARM_05,FARM_05_C054,0.16345745125321612,0.537920194761266,2,1,0.55,0.9318181818181818,0.8129731309025057,0.9020869185350109,0.8468363702028576,0
FARM_05,FARM_05_C055,0.14796259774188886,0.44953124253716503,1,0,0.55,0.9318181818181818,0.801609107128345,0.8806051336082276,0.8316275971907003,0
FARM_05,FARM_05_C056,0.14903391593326404,0.5441739871230596,4,1,0.55,0.9318181818181818,0.8881017309626393,0.9372799889473088,0.9067894689968137,0
FARM_05,FARM_05_C057,0.16143656945621707,0.6255566100366443,5,1,0.55,0.9318181818181818,0.7698910812941296,0.8877299043359502,0.8146698340500215,0
FARM_05,FARM_05_C058,0.16004631209140324,0.6545052075448783,9,6,0.55,0.9318181818181818,0.7770019951444946,0.8475973905231121,0.8038282453883693,0
FARM_05,FARM_05_C059,0.15952140508770124,0.48999518302411244,3,3,0.55,0.9318181818181818,0.7603074037574485,0.8779519547820493,0.8050123331467969,0
FARM_05,FARM_05_C060,0.16121915156112213,0.7751615663296257,9,1,0.55,0.9318181818181818,0.7822162681244365,0.8747915468204095,0.8173948740289062,0
FARM_05,FARM_05_C061,0.17936379777846287,0.5723892702292248,13,2,0.55,0.9318181818181818,0.7541391364284877,0.900461779829226,0.8097417409207683,0
FARM_05,FARM_05_C062,0.1838690375869811,0.6645368022660878,14,3,0.55,0.9318181818181818,0.7797530465095603,0.8749243382676144,0.8159181373776209,0
FARM_05,FARM_05_C063,0.21158112305587937,0.569876281557159,23,2,0.55,0.9318181818181818,0.7896959526829557,0.815169797649713,0.7993760137703234,0
FARM_05,FARM_05_C064,0.21084055938294327,0.6759941583138265,19,3,0.55,0.9318181818181818,0.7389938547966399,0.8981155636239283,0.7994601041510094,0
FARM_05,FARM_05_C065,0.21083227906807508,0.6946336487423741,20,3,0.55,0.9318181818181818,0.777986156493428,0.8500991026821415,0.8053890760451391,0
FARM_05,FARM_05_C066,0.21773576775968323,0.7897619241266,17,6,0.55,0.9318181818181818,0.8555112179700574,0.8150015071448119,0.8401175278564641,0
FARM_05,FARM_05_C067,0.20877878546681064,0.6073134955969781,17,1,0.55,0.9318181818181818,0.8175638300686697,0.8651381708177414,0.8356420795533169,0
FARM_05,FARM_05_C068,0.20736736104316555,0.6389446653415225,16,4,0.55,0.9318181818181818,0.7875555655467794,0.8525681626742534,0.8122603524552194,0
FARM_05,FARM_05_C069,0.22125667346302186,0.7434963502366319,18,4,0.55,0.9318181818181818,0.7799166083035988,0.8250712203618017,0.7970753608857158,0
FARM_05,FARM_05_C070,0.20877963812196307,0.6734097231176288,19,6,0.55,0.9318181818181818,0.7602447733906472,0.8137458158408498,0.7805751695217242,1
FARM_05,FARM_05_C071,0.18597309778652113,0.505148322354114,6,1,0.55,0.9318181818181818,0.7520567506378116,0.8839333643147849,0.8021698638350614,0
FARM_05,FARM_05_C072,0.18292113043635908,0.5776153834690245,8,3,0.55,0.9318181818181818,0.7497047164240187,0.8790205550703394,0.7988447351096206,0
FARM_05,FARM_05_C073,0.17676349434249614,0.6575114575507828,6,1,0.55,0.9318181818181818,0.7834953797193082,0.8851868847901856,0.8221381516462416,0
FARM_05,FARM_05_C074,0.17270540177801139,0.6565869896456182,6,2,0.55,0.9318181818181818,0.8115892019161538,0.8936994575046058,0.8427910990397656,0
FARM_05,FARM_05_C075,0.1495042704261725,0.47886789144833997,2,2,0.55,0.9318181818181818,0.7793512674013946,0.9411302650888853,0.840827286522641,0
FARM_05,FARM_05_C076,0.1747935362253338,0.6113774766410649,5,2,0.55,0.9318181818181818,0.7513055559523016,0.8824480329517052,0.801139697212075,0
FARM_05,FARM_05_C077,0.17712905571158813,0.6313829208340132,7,5,0.55,0.9318181818181818,0.8107278345211429,0.8372147879715337,0.8207928768322914,0
FARM_05,FARM_05_C078,0.14524048801274675,0.6414681352515154,2,3,0.55,0.9318181818181818,0.8438226285298746,0.8768631006097886,0.8563780079202419,0
FARM_05,FARM_05_C079,0.1735860217606109,0.5838387095432183,6,3,0.55,0.9318181818181818,0.7998939346103637,0.841935343381178,0.8158696699432733,0
FARM_05,FARM_05_C080,0.16871952368839024,0.6681824730342787,9,2,0.55,0.9318181818181818,0.8214419067050558,0.8542636637670672,0.8339141743886201,0
FARM_06,FARM_06_C001,0.1966654106763294,0.6997496460994195,15,4,0.6,0.8772727272727272,0.780962545520723,0.905282099156755,0.8282039759024151,0
FARM_06,FARM_06_C002,0.20211616665787352,0.5683907298378053,15,2,0.6,0.8772727272727272,0.8165008417439829,0.8742627225006829,0.8384503564315289,0
FARM_06,FARM_06_C003,0.19624184992193555,0.6492616348768184,10,1,0.6,0.8772727272727272,0.7795197496643841,0.8419003616996021,0.8032243822377669,0
FARM_06,FARM_06_C004,0.1858200983945414,0.6322422646830241,17,1,0.6,0.8772727272727272,0.7595888963440696,0.9036460478091003,0.8143306139007813,0
FARM_06,FARM_06_C005,0.1852179462661331,0.6727858730429476,11,3,0.6,0.8772727272727272,0.8127983030291203,0.8952008103423179,0.8441112558081354,0
FARM_06,FARM_06_C006,0.18775251480042018,0.5447264628408093,7,5,0.6,0.8772727272727272,0.8655374507703689,0.8722204829908947,0.8680770030141687,0
FARM_06,FARM_06_C007,0.16069215913986917,0.47873542655086854,1,2,0.6,0.8772727272727272,0.8668726492032142,0.9012457208827614,0.8799344164414422,0
FARM_06,FARM_06_C008,0.17392251369837303,0.5587034150213345,5,3,0.6,0.8772727272727272,0.7950355262136094,0.8943611647295965,0.8327792688496845,0
FARM_06,FARM_06_C009,0.1643809391488473,0.6381863543034085,7,2,0.6,0.8772727272727272,0.8536219336533436,0.8658557197412633,0.8582707723667531,0
FARM_06,FARM_06_C010,0.1501862366280277,0.5448426654857162,1,2,0.6,0.8772727272727272,0.7933539447449043,0.9235616456838646,0.8428328711017092,0
FARM_06,FARM_06_C011,0.15481454529785824,0.5709065846166934,5,1,0.6,0.8772727272727272,0.8330513069311802,0.8985927791805063,0.8579570663859242,0
FARM_06,FARM_06_C012,0.14002923472553833,0.642176741687254,4,3,0.6,0.8772727272727272,0.7946447505986709,0.9410753955211675,0.8502883956692197,0
FARM_06,FARM_06_C013,0.14038404690497466,0.47504790566826705,3,2,0.6,0.8772727272727272,0.8073331783581557,0.9167401916675787,0.8489078434157364,0
FARM_06,FARM_06_C014,0.1466483626511767,0.4946847044140523,4,1,0.6,0.8772727272727272,0.8281111297956025,0.8846080294146096,0.8495799516508253,0
FARM_06,FARM_06_C015,0.15735030819232515,0.5509783821428361,6,1,0.6,0.8772727272727272,0.873922238809538,0.8758262958593406,0.874645780488463,0
FARM_06,FARM_06_C016,0.14315162408442028,0.5943396282693881,6,3,0.6,0.8772727272727272,0.8652757991847676,0.9021358566721619,0.8792826210299775,0
FARM_06,FARM_06_C017,0.15948464456564748,0.6369424726894144,7,3,0.6,0.8772727272727272,0.7478788630980346,0.8946940099250492,0.8036686188923001,0
FARM_06,FARM_06_C018,0.17055620794460596,0.8039612694361082,7,1,0.6,0.8772727272727272,0.7569353987269598,0.8666581504514557,0.7986300443822683,0
FARM_06,FARM_06_C019,0.15913053420077777,0.6239109578239876,8,1,0.6,0.8772727272727272,0.8147804076314904,0.8977965380980115,0.8463265372087685,0
FARM_06,FARM_06_C020,0.18728311909758544,0.5949444973408107,12,1,0.6,0.8772727272727272,0.8247960224939599,0.8731134687774154,0.843156652081673,0
FARM_06,FARM_06_C021,0.19074446537506898,0.7257459228590021,11,2,0.6,0.8772727272727272,0.7615527171839466,0.8628296842840021,0.8000379646819678,0
FARM_06,FARM_06_C022,0.19136551839717472,0.6595082388717625,16,2,0.6,0.8772727272727272,0.7527399945487222,0.8737962071564651,0.7987413553396645,0
FARM_06,FARM_06_C023,0.19478381332025704,0.7609727033014527,15,4,0.6,0.8772727272727272,0.7268552011296764,0.891452278564565,0.789402090554934,0
FARM_06,FARM_06_C024,0.19495943444368094,0.6332415778267102,13,2,0.6,0.8772727272727272,0.8313468776564792,0.8479665377983311,0.8376623485103829,0
FARM_06,FARM_06_C025,0.20643074096231087,0.5997056571164259,7,2,0.6,0.8772727272727272,0.8223778247212549,0.8564034083236809,0.8353075464901767,0
FARM_06,FARM_06_C026,0.20001978459154018,0.6457684177993427,14,5,0.6,0.8772727272727272,0.7495261191487101,0.9015287749300757,0.8072871283456291,0
FARM_06,FARM_06_C027,0.17842394678886606,0.6466907318779991,6,2,0.6,0.8772727272727272,0.7791588513544885,0.9158104866698908,0.8310864727743414,0
FARM_06,FARM_06_C028,0.18981675530055928,0.6872607626694287,5,2,0.6,0.8772727272727272,0.8147851339018595,0.9263499689041912,0.8571797712027456,0
FARM_06,FARM_06_C029,0.17103825413792856,0.6260223802520963,8,1,0.6,0.8772727272727272,0.7882405714709237,0.906323394984843,0.833112044406213,0
FARM_06,FARM_06_C030,0.1821838689198864,0.5638847520733646,10,3,0.6,0.8772727272727272,0.7987924705641379,0.8760154333403257,0.8281371964190893,0
FARM_06,FARM_06_C031,0.15939793855416792,0.5415177277564396,3,0,0.6,0.8772727272727272,0.8303776454067068,0.875489707160965,0.8475202288733249,0
FARM_06,FARM_06_C032,0.16819400779788385,0.5028932791067601,7,1,0.6,0.8772727272727272,0.8360929552745093,0.8815858989552545,0.8533802738731924,0
FARM_06,FARM_06_C033,0.1353754302316623,0.4532597072681325,1,1,0.6,0.8772727272727272,0.8720157538888716,0.89575197505981,0.8810355179338282,0
FARM_06,FARM_06_C034,0.1478519749265967,0.4928215854919675,2,3,0.6,0.8772727272727272,0.9098669266933317,0.8702292178831919,0.8948045973454786,0
FARM_06,FARM_06_C035,0.15587342391552056,0.6726387548975077,2,5,0.6,0.8772727272727272,0.836515310445576,0.8574078356714021,0.84445447003139,0
FARM_06,FARM_06_C036,0.14483570060179182,0.7357153654996049,5,3,0.6,0.8772727272727272,0.8280905250980135,0.8760341708598135,0.8463091104874975,0
FARM_06,FARM_06_C037,0.1499291011329709,0.6989304803456922,4,4,0.6,0.8772727272727272,0.8201340612308373,0.9252299293293186,0.8600704911082602,0
FARM_06,FARM_06_C038,0.1562720633049463,0.6514861364371166,8,2,0.6,0.8772727272727272,0.83614076169038,0.8889444337746114,0.856206157082388,0
FARM_06,FARM_06_C039,0.17148825749977378,0.6420311049316691,8,5,0.6,0.8772727272727272,0.7819393429806221,0.8869405115821264,0.8218397870491938,0
FARM_06,FARM_06_C040,0.16706643613666744,0.5715486903450522,9,2,0.6,0.8772727272727272,0.7694334525373296,0.9005961347438908,0.8192752717758229,0
FARM_06,FARM_06_C041,0.18531001513340847,0.7143645308928843,11,3,0.6,0.8772727272727272,0.8250703812126026,0.8820300403110164,0.8467150516699997,0
FARM_06,FARM_06_C042,0.1902973601183741,0.6269524809471116,19,1,0.6,0.8772727272727272,0.7246031747447723,0.8674840473574111,0.7788979063375752,1
FARM_06,FARM_06_C043,0.18679374942396648,0.5927603771022907,14,2,0.6,0.8772727272727272,0.8709120864265143,0.8787018914808711,0.8738722123471699,0
FARM_06,FARM_06_C044,0.19297540905798566,0.5694651034820839,15,1,0.6,0.8772727272727272,0.8832383473632085,0.8568079026862073,0.873194778385948,0
FARM_06,FARM_06_C045,0.17959268065075668,0.5478775693032436,14,1,0.6,0.8772727272727272,0.8325469250540917,0.9024597216377397,0.8591137877558779,0
FARM_06,FARM_06_C046,0.1905465260935302,0.7147228240593664,13,4,0.6,0.8772727272727272,0.7730053286122469,0.8790366806713319,0.8132972423946991,0
FARM_06,FARM_06_C047,0.1976707044994139,0.6267787919039608,11,3,0.6,0.8772727272727272,0.7668513194988805,0.879485177212282,0.8096521854299731,0
FARM_06,FARM_06_C048,0.1833108454382465,0.6048934555192926,10,1,0.6,0.8772727272727272,0.7750857518426122,0.9266187065336229,0.8326682746251963,0
FARM_06,FARM_06_C049,0.16838096012640585,0.5485595027449898,7,2,0.6,0.8772727272727272,0.8052425307683655,0.9361069841694091,0.8549710230607621,0
FARM_06,FARM_06_C050,0.18091141323412208,0.6237950105228778,10,1,0.6,0.8772727272727272,0.882622589047509,0.9186905889182816,0.8963284289984026,0
FARM_06,FARM_06_C051,0.1837458107707849,0.7028863871624405,10,3,0.6,0.8772727272727272,0.7948079257982577,0.9065080677718756,0.8372539797482326,0
FARM_06,FARM_06_C052,0.15834375662333672,0.5124356222803275,2,2,0.6,0.8772727272727272,0.7679031867108933,0.9093813291936046,0.8216648808543237,0
FARM_06,FARM_06_C053,0.14791451967629465,0.5938649125992479,5,1,0.6,0.8772727272727272,0.8463435561176649,0.8862919024122412,0.8615239277096038,0
FARM_06,FARM_06_C054,0.16813068359941558,0.5449004253601113,3,0,0.6,0.8772727272727272,0.8137159247424998,0.8907431144894139,0.8429862568463271,0
FARM_06,FARM_06_C055,0.1292162357241434,0.359717154537034,0,0,0.6,0.8772727272727272,0.9065050940642138,0.9179681562257372,0.9108610576855927,0
FARM_06,FARM_06_C056,0.16926166768202933,0.6104411263379922,5,2,0.6,0.8772727272727272,0.8333252371950564,0.8622557813052595,0.8443188439569336,0
FARM_06,FARM_06_C057,0.1491898248170403,0.5356910949352379,4,0,0.6,0.8772727272727272,0.8319263753208876,0.8851016146437548,0.8521329662635773,0
FARM_06,FARM_06_C058,0.1406464243528806,0.5191587885077051,3,1,0.6,0.8772727272727272,0.8475127324588951,0.8857072244320812,0.8620266394087057,0
FARM_06,FARM_06_C059,0.1532465306124892,0.6025928892567051,5,1,0.6,0.8772727272727272,0.8598250589453607,0.9181340215206676,0.8819824647239773,0
FARM_06,FARM_06_C060,0.14156868255167898,0.7283674675411067,2,1,0.6,0.8772727272727272,0.8179309119209162,0.9207402984155588,0.8569984787888802,0
FARM_06,FARM_06_C061,0.17360734419573917,0.6810764444042687,13,2,0.6,0.8772727272727272,0.8581466153826676,0.8747976566036645,0.8644740110466465,0
FARM_06,FARM_06_C062,0.1701556797637765,0.5398247408712219,10,1,0.6,0.8772727272727272,0.8524698227652504,0.8864350501334314,0.8653766091651591,0
FARM_06,FARM_06_C063,0.1826240724484459,0.5802471286975621,14,2,0.6,0.8772727272727272,0.8104060071414971,0.8627306003278407,0.8302893525523076,0
FARM_06,FARM_06_C064,0.16797683762196308,0.5731824574488475,9,2,0.6,0.8772727272727272,0.7994130391928503,0.9157796407525425,0.8436323477855333,0
FARM_06,FARM_06_C065,0.18868379249060221,0.6888633129972305,16,1,0.6,0.8772727272727272,0.8089197229097176,0.890246372344211,0.8398238496948252,0
FARM_06,FARM_06_C066,0.2035275323496679,0.5724461476972225,16,0,0.6,0.8772727272727272,0.8293630779109689,0.8974130651541573,0.8552220730633805,0
FARM_06,FARM_06_C067,0.18796746597048736,0.6391406447355362,10,3,0.6,0.8772727272727272,0.7826976776944916,0.844425044819581,0.8061540772020256,0
FARM_06,FARM_06_C068,0.1816429253307668,0.4864367778940864,10,1,0.6,0.8772727272727272,0.8183609016109678,0.9347725634353318,0.862597333104226,0
FARM_06,FARM_06_C069,0.20077944553260904,0.6179215018034753,12,1,0.6,0.8772727272727272,0.773128700885506,0.9402006826297348,0.836616053948313,0
FARM_06,FARM_06_C070,0.19946439320247897,0.7433656163576099,14,4,0.6,0.8772727272727272,0.844775358303669,0.8845790278818441,0.8599007527433755,0
FARM_06,FARM_06_C071,0.17641437542505323,0.5522868809469119,11,0,0.6,0.8772727272727272,0.811739445321485,0.9368921287119524,0.8592974650098626,0
FARM_06,FARM_06_C072,0.17367376006472013,0.5465108840708355,7,2,0.6,0.8772727272727272,0.8114962283872319,0.8539363308068485,0.8276234673066862,0
FARM_06,FARM_06_C073,0.16092950870926218,0.5076193883559047,2,1,0.6,0.8772727272727272,0.9084307799898638,0.8887049497365379,0.9009349644936,0
FARM_06,FARM_06_C074,0.15624689717850646,0.602667030904656,3,1,0.6,0.8772727272727272,0.8410802896226709,0.8665862285796713,0.8507725464263312,0
FARM_06,FARM_06_C075,0.151935771931383,0.5202509713811658,1,1,0.6,0.8772727272727272,0.8484273094029229,0.8465545535044188,0.8477156621614913,0
FARM_06,FARM_06_C076,0.14552344711876042,0.520700496052944,4,3,0.6,0.8772727272727272,0.8085884590349457,0.883662064787626,0.8371164292209643,0
FARM_06,FARM_06_C077,0.15348255452779175,0.5365480652341867,7,1,0.6,0.8772727272727272,0.8020758938451679,0.9151915573980939,0.8450598459952798,0
FARM_06,FARM_06_C078,0.15615387756663918,0.6495661293271028,6,5,0.6,0.8772727272727272,0.7933561560462161,0.9248906526017845,0.8433392647373321,0
FARM_06,FARM_06_C079,0.13749093732772202,0.5621219329966608,3,0,0.6,0.8772727272727272,0.8452783496637538,0.9269807823967368,0.8763252741022873,0
FARM_06,FARM_06_C080,0.14655062013398815,0.6241797655061528,7,4,0.6,0.8772727272727272,0.8152187832938239,0.919065074202757,0.8546803738392185,0
FARM_07,FARM_07_C001,0.18465859185011893,0.5630244171511163,13,0,0.65,0.8227272727272728,0.8174987944642372,0.9037244604464508,0.8502645475374784,0
FARM_07,FARM_07_C002,0.18243035718153597,0.7590106785749,8,3,0.65,0.8227272727272728,0.797853842792534,0.8777979863424183,0.82823261734149,0
FARM_07,FARM_07_C003,0.1827332466546717,0.7288914809849645,11,1,0.65,0.8227272727272728,0.8198753628195116,0.9214341739991273,0.8584677110677655,0
FARM_07,FARM_07_C004,0.16267070360403732,0.5783283804202264,6,0,0.65,0.8227272727272728,0.8613517736732956,0.9066366096913536,0.8785600113601577,0
FARM_07,FARM_07_C005,0.18627433565851634,0.689809283306957,11,1,0.65,0.8227272727272728,0.7703009971480157,0.842509242729869,0.79774013046912,0
FARM_07,FARM_07_C006,0.16787016114064324,0.5409215640456815,5,1,0.65,0.8227272727272728,0.8061902806694036,0.8746744832584182,0.8322142776532291,0
FARM_07,FARM_07_C007,0.15216511090795037,0.5600128019217578,8,0,0.65,0.8227272727272728,0.773358514084608,0.8949968936101587,0.8195810983043172,0
FARM_07,FARM_07_C008,0.162067862331494,0.5683816125609238,7,0,0.65,0.8227272727272728,0.8211643584156246,0.860497683014162,0.8361110217630688,0
FARM_07,FARM_07_C009,0.14037591908713346,0.37018685893463704,1,1,0.65,0.8227272727272728,0.8793028779707208,0.9422395865751731,0.9032188272404127,0
FARM_07,FARM_07_C010,0.1326502195577609,0.547829918900443,4,2,0.65,0.8227272727272728,0.8801630902136484,0.9148828353629598,0.8933565933703866,0
FARM_07,FARM_07_C011,0.13614797066777007,0.485189136084298,1,0,0.65,0.8227272727272728,0.8547606847659479,0.9324645515407471,0.8842881541403715,0
FARM_07,FARM_07_C012,0.13733523515531434,0.5643798777042767,2,2,0.65,0.8227272727272728,0.8725204588210419,0.944675202144872,0.8999392612840973,0
FARM_07,FARM_07_C013,0.13622233266452613,0.5663001538059604,3,0,0.65,0.8227272727272728,0.8136513600849654,0.8902123378142468,0.8427445316220923,0
FARM_07,FARM_07_C014,0.13038564475091613,0.5510706275303705,3,2,0.65,0.8227272727272728,0.8408039471947476,0.9312902208402174,0.8751887311800262,0
FARM_07,FARM_07_C015,0.12251733857419284,0.5036046390577238,2,1,0.65,0.8227272727272728,0.8928595313235889,0.9566772959777898,0.9171102818921852,0
FARM_07,FARM_07_C016,0.15279445556957277,0.6211463170781836,8,2,0.65,0.8227272727272728,0.8385833323635465,0.9084445215287253,0.8651305842463144,0
FARM_07,FARM_07_C017,0.14427824656143434,0.7473494090483116,4,2,0.65,0.8227272727272728,0.8345831872581304,0.9126261846147676,0.8642395262536525,0
FARM_07,FARM_07_C018,0.13486971465854397,0.6576295280626449,4,2,0.65,0.8227272727272728,0.8585956375084747,0.901599871825075,0.8749372465487828,0
FARM_07,FARM_07_C019,0.15990097726382232,0.7062789740381823,8,0,0.65,0.8227272727272728,0.843880913885152,0.8516797883399974,0.8468444861779932,0
FARM_07,FARM_07_C020,0.158172200709695,0.6776595578683569,4,1,0.65,0.8227272727272728,0.7853820424292001,0.8876135664466224,0.8242300215558205,0
FARM_07,FARM_07_C021,0.1791341617521897,0.6312279250331938,8,0,0.65,0.8227272727272728,0.7892054074555815,0.9065524538167645,0.833797285072831,0
FARM_07,FARM_07_C022,0.18673413702321764,0.6693611792337761,11,2,0.65,0.8227272727272728,0.8424910653746727,0.8421521940912842,0.8423622942869851,0
FARM_07,FARM_07_C023,0.16989872417503063,0.557644370188174,9,1,0.65,0.8227272727272728,0.8335553998467511,0.8795059722405784,0.8510166173564054,0
FARM_07,FARM_07_C024,0.17987004390270395,0.6802337171923257,8,2,0.65,0.8227272727272728,0.7802283733530058,0.855267945954483,0.8087434109415671,0
FARM_07,FARM_07_C025,0.1817597075110879,0.6266028930807876,7,3,0.65,0.8227272727272728,0.7047319231219151,0.9225968145178163,0.7875205818523576,0
FARM_07,FARM_07_C026,0.16812739121132578,0.562599216779651,10,2,0.65,0.8227272727272728,0.86969023469596,0.925499369967922,0.8908977060993055,0
FARM_07,FARM_07_C027,0.18513554144345726,0.6287562938987306,11,2,0.65,0.8227272727272728,0.7485232154640482,0.8838021472997108,0.7999292095616,0
FARM_07,FARM_07_C028,0.15961018829760748,0.5684498448375658,4,1,0.65,0.8227272727272728,0.793669853688508,0.8879099899577303,0.8294811054708124,0
FARM_07,FARM_07_C029,0.15927448916290424,0.543735495753808,2,1,0.65,0.8227272727272728,0.792307799994679,0.9111960632933479,0.8374853400481732,0
FARM_07,FARM_07_C030,0.14691952611620396,0.5419712652539779,6,0,0.65,0.8227272727272728,0.8482037283023416,0.8987033410488001,0.8673935811459959,0
FARM_07,FARM_07_C031,0.15317319186634665,0.5073335141045039,3,0,0.65,0.8227272727272728,0.8147224179408528,0.8632913867467251,0.8331786260870842,0
FARM_07,FARM_07_C032,0.15586920187767087,0.7114192668132278,3,2,0.65,0.8227272727272728,0.7534380876572515,0.9304070307139438,0.8206862860187947,0
FARM_07,FARM_07_C033,0.14102517366958575,0.5247284055976708,0,0,0.65,0.8227272727272728,0.8396367911672694,0.8986469293583446,0.8620606436798779,0
FARM_07,FARM_07_C034,0.13684408305823498,0.449415810586143,2,1,0.65,0.8227272727272728,0.8422682852762258,0.8719713175793549,0.8535554375514147,0
FARM_07,FARM_07_C035,0.14160590245905313,0.5557191350639581,3,3,0.65,0.8227272727272728,0.8593569852161019,0.932105119487896,0.8870012762393836,0
FARM_07,FARM_07_C036,0.12860250361113984,0.4641871356688694,2,0,0.65,0.8227272727272728,0.7965703784985023,0.8872851502016196,0.8310419917456868,0
FARM_07,FARM_07_C037,0.13685262509091886,0.5768255341064941,5,0,0.65,0.8227272727272728,0.8696322192815995,0.894242395876578,0.8789840863876912,0
FARM_07,FARM_07_C038,0.14399638693185943,0.4778581429573427,7,0,0.65,0.8227272727272728,0.8524858540903315,0.9219171189201173,0.8788697347256502,0
FARM_07,FARM_07_C039,0.1471150260009777,0.5530082085696887,5,1,0.65,0.8227272727272728,0.7774473258908525,0.8634867242671704,0.8101422972738533,0
FARM_07,FARM_07_C040,0.14866110577849012,0.6496532652328524,8,2,0.65,0.8227272727272728,0.8017189394040826,0.9335754458817853,0.8518244118656096,0
FARM_07,FARM_07_C041,0.1582810659822359,0.5753009132488333,7,2,0.65,0.8227272727272728,0.7992601429113223,0.9107080805052895,0.8416103591970299,0
FARM_07,FARM_07_C042,0.18480727349231352,0.6063918217872328,11,1,0.65,0.8227272727272728,0.8652671573595987,0.8780763642816968,0.870134655989996,0
FARM_07,FARM_07_C043,0.17459215502401046,0.6834976683605541,8,1,0.65,0.8227272727272728,0.8174937917836522,0.9248232768727502,0.8582789961175095,0
FARM_07,FARM_07_C044,0.16301524360823325,0.5882047713104801,12,1,0.65,0.8227272727272728,0.8047699174164715,0.9248476114308846,0.8503994411419484,0
FARM_07,FARM_07_C045,0.1781676809664721,0.5999812062902491,12,1,0.65,0.8227272727272728,0.7488559275742479,0.9296897520754653,0.8175727808847106,0
FARM_07,FARM_07_C046,0.18447546137734422,0.6111298540388828,11,2,0.65,0.8227272727272728,0.7877443842573429,0.9056857416341731,0.8325621000605384,0
